vehicle_id,vehicle_type,mileage,avg_daily_km,engine_health,brakes_health,tyres_health,battery_health,coolant_temp_c,vibration_rms,brake_pad_mm,days_since_last_service,is_overdue,risk_score,failure_within_30d
FL-1877,Mini Truck,243285,368,58.2,71.7,66.5,97.8,94.3,2.25,9.3,75,0,29,0
FL-1878,Light Truck,329124,340,42.2,89.4,26.7,86.8,100.2,2.83,11.1,174,1,62,1
FL-1879,Light Truck,141404,158,55.7,65.9,31.2,61.6,95.1,2.4,8.6,70,0,38,0
FL-1880,Light Truck,241480,148,88.5,55.8,95.7,58.9,84.9,1.06,7.5,81,0,24,0
FL-1881,Mini Truck,272746,441,79.2,35.8,38.2,64.6,89.2,1.31,5.4,79,0,40,0
FL-1882,Mini Truck,234760,390,52.5,54.6,44.7,90.4,97.5,2.31,7.2,46,0,40,0
FL-1883,Heavy Truck,238151,254,87.3,46.3,40.9,36.5,86.7,1.06,6.5,155,1,60,0
FL-1884,Light Truck,191517,83,60,92.7,47.3,85.5,93.6,2.13,11.1,165,1,52,1
FL-1885,Light Truck,527260,355,54.1,81.9,72.6,82.9,96.1,2.24,10.2,122,1,60,0
FL-1886,Mini Truck,481364,164,67.4,91.7,84.9,53.8,93.7,1.7,11.2,54,0,28,0
FL-1887,Heavy Truck,284689,352,90.2,86.5,46.5,83.6,85.1,1.1,10.8,27,0,19,0
FL-1888,Heavy Truck,84314,235,33,76.3,88.1,71.5,103.2,3,9.6,134,1,56,0
FL-1889,Rigid Truck,188216,279,63.3,92.3,88.7,63.8,92.8,1.86,11.1,64,1,48,1
FL-1890,Utility Pickup,391229,416,86.4,48.7,79.3,46.7,85.6,1.12,6.7,88,1,55,0
FL-1891,Heavy Truck,204712,142,96.4,52.5,94.3,63.6,81.9,0.68,7,115,1,44,0
FL-1892,Utility Pickup,146885,101,83.3,40.7,56.8,84.4,88.6,1.28,5.9,99,1,55,1
FL-1893,Light Truck,263359,451,80.4,75.5,54.1,40.1,89,1.28,9.4,128,1,52,0
FL-1894,Mini Truck,441997,151,21.3,58,65.1,73.5,107.5,3.59,7.8,75,1,76,1
FL-1895,Mini Truck,42764,148,61.9,21.3,63.4,78.2,93.7,2.15,3.9,149,1,66,0
FL-1896,Rigid Truck,143498,91,41.9,41.9,93.4,31.6,101.7,2.66,5.9,17,0,42,1
FL-1897,Light Truck,461607,255,38.4,63.5,44.6,73.8,101.5,2.73,8.2,32,0,48,1
FL-1898,Light Truck,235578,395,66,84.2,70.2,93.4,92.3,1.83,10.3,126,1,49,0
FL-1899,Utility Pickup,256432,401,29.8,29.1,88.3,78.1,104,3.2,4.6,166,1,72,0
FL-1900,Utility Pickup,523356,98,25.3,67.1,61.5,43.7,105.5,3.3,8.6,160,1,75,1
FL-1901,Rigid Truck,85493,165,66.6,61.3,51.6,61,92.2,1.8,8.2,172,1,59,1
FL-1902,Heavy Truck,559215,292,93.6,78,36.9,43.8,83.2,1.06,9.6,129,1,54,0
FL-1903,Rigid Truck,263284,113,36.9,71.1,61,59.7,101.2,2.8,9,116,1,65,1
FL-1904,Heavy Truck,384451,375,19.1,51,31.5,32.3,108.7,3.38,7,6,0,61,1
FL-1905,Heavy Truck,395749,257,53.8,57.8,27.6,44.3,97.9,2.22,7.8,87,1,74,1
FL-1906,Mini Truck,443967,87,85,72.4,72.1,78.7,87.5,1.3,9.3,92,1,49,0
FL-1907,Heavy Truck,330470,179,79.5,53.7,80.6,92.4,89.7,1.48,7.1,172,1,53,0
FL-1908,Heavy Truck,100686,199,97.1,33.2,73.9,66.1,83.3,0.9,5.1,68,0,26,0
FL-1909,Utility Pickup,457204,424,59.1,26.6,48.7,55.4,96.5,2.25,4.3,25,0,50,1
FL-1910,Light Truck,452603,425,80.5,53.2,63.6,87.4,87.8,1.42,7.1,115,1,55,0
FL-1911,Mini Truck,544983,404,66.5,35.6,52.7,54.8,92.9,1.81,5.3,171,1,71,0
FL-1912,Rigid Truck,288649,169,32.2,68.4,52.9,71.2,104.2,2.99,8.8,9,0,43,0
FL-1913,Light Truck,302480,225,70.7,83.6,29.7,37,91.4,1.69,10.4,70,0,36,0
FL-1914,Utility Pickup,544375,407,33.1,42.4,61,43.5,102.5,3.15,6,130,1,83,1
FL-1915,Mini Truck,529215,212,77.5,46.4,41.3,35.7,90.6,1.49,6.6,95,1,67,0
FL-1916,Mini Truck,43434,210,78.7,73.2,26.5,62.1,89.8,1.3,9.1,167,1,52,0
FL-1917,Light Truck,156831,105,65.7,49.7,30.5,92.3,91.6,1.76,7,81,0,36,0
FL-1918,Light Truck,420136,368,25.8,63.8,89.7,71.4,105.1,3.37,8.3,143,1,67,1
FL-1919,Light Truck,475361,242,41.9,83.2,38.2,57.8,100.5,2.72,10.4,115,1,66,1
FL-1920,Light Truck,301319,145,38.7,63.4,41.2,41.6,100.3,2.73,8.5,173,1,74,0
FL-1921,Rigid Truck,559855,369,68.4,78.1,85,96,91.8,1.86,10,154,1,51,0
FL-1922,Light Truck,316482,321,24,87.6,25.3,90,107.6,3.48,10.7,20,1,68,1
FL-1923,Utility Pickup,513595,85,46.8,27,28.6,85.4,98.3,2.7,4.5,85,0,55,1
FL-1924,Mini Truck,228665,169,72.6,64,29.4,78.8,90.8,1.56,8.4,8,0,32,0
FL-1925,Heavy Truck,233232,332,81.6,26.3,69.2,60.8,88.6,1.22,4.3,29,0,39,0
FL-1926,Mini Truck,171747,451,41,58.7,63.2,56.8,99.6,2.74,7.8,101,1,67,1
FL-1927,Light Truck,456221,439,77.3,34.4,35.4,64.7,89.6,1.4,5.3,24,0,44,0
FL-1928,Heavy Truck,126908,196,89.4,85,56,67.9,84.5,1.07,10.3,139,1,42,1
FL-1929,Mini Truck,53417,397,66.4,37.1,79.4,69,92.4,1.9,5.6,30,0,33,0
FL-1930,Heavy Truck,540452,287,85.3,49.6,62.3,41.4,87.1,1.08,6.9,20,0,39,0
FL-1931,Rigid Truck,235874,369,65.6,61.6,84.2,35,94.2,2.04,8.2,140,1,57,1
FL-1932,Mini Truck,42976,264,85.6,24.3,35.5,32.7,85.2,1.17,4.4,151,1,64,0
FL-1933,Rigid Truck,439232,171,52.3,56.8,34.4,90.8,97,2.28,7.5,66,0,42,0
FL-1934,Light Truck,265652,384,23.3,31.1,95.3,70.3,106.6,3.25,4.8,165,1,75,1
FL-1935,Utility Pickup,290419,102,53.6,65.8,91.7,49.2,97.9,2.18,8.6,145,1,61,0
FL-1936,Heavy Truck,296190,210,54.2,70.5,26.1,92.4,98,2.16,8.9,111,1,60,0
FL-1937,Mini Truck,504674,310,70.4,92,26.4,54.2,90.9,1.65,11.4,27,0,37,0
FL-1938,Utility Pickup,309044,364,79.1,76.2,82.2,86.2,87.9,1.57,9.6,72,0,21,0
FL-1939,Utility Pickup,451612,172,62.5,57.5,55.1,79.2,93.1,2.01,7.6,39,0,38,0
FL-1940,Rigid Truck,256000,397,76.8,85.3,91.9,98,90.4,1.64,10.6,3,1,43,0
FL-1941,Rigid Truck,142428,259,25.5,84.4,75.8,83,104.8,3.24,10.4,39,0,36,0
FL-1942,Mini Truck,445119,405,94.7,55.1,73.8,92.6,82.5,0.88,7.4,65,0,24,0
FL-1943,Light Truck,59128,210,60.6,28.4,41.2,76.5,93.7,2.05,4.7,132,1,67,1
FL-1944,Mini Truck,340918,226,34,64.2,66.6,42.7,102.7,3.15,8.5,61,0,45,0
FL-1945,Mini Truck,380408,200,89,78.6,29.1,57.4,84.3,1.04,10,124,1,53,0
FL-1946,Heavy Truck,139328,374,97.5,85.3,47.6,30.4,81.5,0.94,10.4,136,1,45,0
FL-1947,Light Truck,422954,444,45.5,51.6,71.1,60.3,98.7,2.65,7,127,1,70,1
FL-1948,Rigid Truck,113910,168,67.9,89.5,80.9,33.7,91.9,1.69,10.9,36,0,25,0
FL-1949,Rigid Truck,254108,213,71.9,50.4,72.3,77.7,90,1.64,6.8,118,1,56,0
FL-1950,Utility Pickup,518652,370,31,42.8,50.8,94.7,105.3,3.24,6.1,153,1,76,0
FL-1951,Light Truck,65046,98,21.3,56.1,49.4,50.4,106.7,3.47,7.3,22,0,50,0
FL-1952,Rigid Truck,481817,120,78.2,99,38.2,31.5,89.6,1.55,12,117,1,54,0
FL-1953,Light Truck,491420,147,43.1,63.1,68.1,79.1,101.1,2.83,8.4,23,0,42,0
FL-1954,Light Truck,70574,160,81,47.5,82,57.9,88.1,1.48,6.6,112,1,52,1
FL-1955,Light Truck,295807,210,56.4,94.9,29,60.5,97.4,2.32,11.3,21,0,34,0
FL-1956,Rigid Truck,208034,434,39.7,66.1,57.6,42.5,100.4,2.9,8.5,8,0,42,0
FL-1957,Mini Truck,225191,173,45,43.6,62.4,42,99.9,2.64,6.2,11,0,46,0
FL-1958,Mini Truck,406043,207,34.5,20.2,30.7,80.1,103.4,2.97,3.8,173,1,84,1
FL-1959,Rigid Truck,88560,450,73.2,39.6,50.2,89.8,89.6,1.71,5.9,164,1,57,1
FL-1960,Light Truck,505488,179,63.4,45.3,94.4,45.8,93.5,2.09,6.5,103,1,65,0
FL-1961,Utility Pickup,508448,434,87.3,56,62.3,32,85.6,1.17,7.4,112,1,61,1
FL-1962,Rigid Truck,156073,271,27.7,63.4,28.7,92.6,106.2,3.09,8.1,99,1,70,1
FL-1963,Utility Pickup,177167,117,34.2,33.4,67.3,85.7,103.1,3.04,5.1,73,1,70,1
FL-1964,Heavy Truck,219247,449,22.3,87.8,57.9,94.4,105.8,3.53,10.6,94,1,64,1
FL-1965,Heavy Truck,399117,272,66.2,57.1,88,53.6,92.8,1.84,7.5,4,1,59,0
FL-1966,Rigid Truck,189603,333,79,56.6,30.5,44,88.5,1.41,7.5,26,0,36,0
FL-1967,Rigid Truck,167407,291,23.2,28.4,57.7,77.6,108,3.49,4.8,155,1,76,1
FL-1968,Mini Truck,414480,197,45,74.1,52.6,34.9,98.5,2.62,9.5,50,1,70,1
FL-1969,Utility Pickup,125996,286,90.4,39.3,79.9,91.1,84.2,1.05,5.8,94,1,51,0
FL-1970,Mini Truck,426505,246,39.8,98.5,33.9,79.4,102.5,2.68,12,107,1,64,0
FL-1971,Heavy Truck,93825,320,91.2,83.1,70.5,41,83.6,1.14,10.2,15,0,18,0
FL-1972,Heavy Truck,175476,330,80.1,97.7,38,78.1,87.6,1.42,11.7,106,1,44,1
FL-1973,Utility Pickup,51977,432,27.2,25.5,81.1,94.1,106.4,3.21,4.4,110,1,70,1
FL-1974,Mini Truck,188270,86,63.1,82.4,40.7,32.7,93,1.99,10.3,12,1,59,0
FL-1975,Heavy Truck,267333,381,57.9,84.9,28.2,65.6,95.3,2.23,10.6,102,1,58,1
FL-1976,Mini Truck,41591,420,73.4,47,50.1,54.2,91,1.6,6.5,118,1,59,1
FL-1977,Utility Pickup,419248,214,74.8,88.2,91,83.4,88.9,1.54,10.7,161,1,45,1
FL-1978,Utility Pickup,390786,157,83.2,28.2,94.4,55.1,86.1,1.29,4.7,68,0,35,0
FL-1979,Heavy Truck,40860,214,81.6,24.2,56.3,93,88.5,1.4,4.4,149,1,56,1
FL-1980,Utility Pickup,338066,426,21.7,98.2,53.1,93,107,3.57,11.7,85,0,40,0
FL-1981,Light Truck,112671,233,46.4,95.2,57.5,64.7,100.3,2.45,11.6,100,1,54,0
FL-1982,Utility Pickup,44776,306,63.1,25.7,51.6,85.5,93.3,1.91,4.3,37,1,64,0
FL-1983,Utility Pickup,333643,115,41.3,97.2,74.5,65.7,101.3,2.65,11.8,49,1,56,1
FL-1984,Light Truck,556847,324,61.2,47.8,53.2,73.1,95.2,1.92,6.7,77,0,46,0
FL-1985,Rigid Truck,452753,125,74.5,72.6,67.4,48.3,90.2,1.62,9.2,18,1,56,1
FL-1986,Light Truck,480994,387,70,31.6,70.2,65.5,92.3,1.68,5.2,92,1,67,1
FL-1987,Rigid Truck,332694,332,30.1,59.2,46.9,89.3,103.2,3.26,7.9,75,0,46,0
FL-1988,Mini Truck,421979,228,33.5,79.1,81.1,31,104.7,3.17,10,63,1,67,1
FL-1989,Light Truck,211559,273,81.3,93.5,45.9,79.6,87.3,1.45,11.3,133,1,46,0
FL-1990,Rigid Truck,191234,123,49.5,73.1,60.6,52.5,97.7,2.4,9.3,61,0,36,1
FL-1991,Rigid Truck,403115,194,26.3,63.5,64.6,40.3,104.7,3.37,8.3,114,1,73,1
FL-1992,Rigid Truck,360348,453,30.1,75.5,65.9,33.4,104.6,3.26,9.7,113,1,68,0
FL-1993,Mini Truck,371996,405,29,62.3,30.4,74.2,105.2,3.04,8.3,129,1,77,1
FL-1994,Utility Pickup,65580,397,74.9,86.4,33.7,38.5,90.1,1.71,10.8,86,0,28,0
FL-1995,Mini Truck,335305,123,67.6,25,64.4,49.2,93.5,1.76,4.4,167,1,71,1
FL-1996,Utility Pickup,421529,342,87.5,21.3,29.7,74,87.3,1.16,4,64,0,46,0
FL-1997,Heavy Truck,49567,401,82.2,83.5,87.3,49.7,87.3,1.29,10.1,35,1,42,0
FL-1998,Heavy Truck,515513,386,75,94.2,32.7,38.8,88.7,1.43,11.5,155,1,57,1
FL-1999,Mini Truck,44570,430,37,74.8,52.7,97.1,102,2.9,9.4,131,1,59,1
FL-2000,Heavy Truck,432647,171,18.8,76,87.5,42.3,109.3,3.59,9.6,127,1,71,1
FL-2001,Rigid Truck,127775,121,39.7,73.2,94.7,50.5,100.3,2.94,9.5,151,1,57,1
FL-2002,Mini Truck,556521,454,57,59,42.7,74.8,94.3,2.07,7.7,39,0,43,0
FL-2003,Mini Truck,547663,406,87.5,53.6,61.8,70.9,84.6,1.13,7.4,175,1,56,0
FL-2004,Light Truck,548681,373,43.6,95.1,61.9,97.5,101.2,2.57,11.4,96,1,58,1
FL-2005,Rigid Truck,538534,415,74.5,49.2,74.6,71.4,90.7,1.71,6.9,158,1,62,1
FL-2006,Mini Truck,521087,132,44.6,58.1,54.1,61.9,100.1,2.55,7.8,153,1,74,1
FL-2007,Utility Pickup,142502,341,21.6,30.2,85.8,61.3,105.8,3.53,4.9,12,0,51,1
FL-2008,Light Truck,555867,424,47.4,71,54.7,81.2,97.5,2.44,9,110,1,64,1
FL-2009,Heavy Truck,230210,253,19.7,83.4,30.9,72.5,106.9,3.59,10.5,106,1,69,1
FL-2010,Heavy Truck,364885,319,20.3,40.5,78.7,57.5,106.2,3.57,6.1,90,0,54,0
FL-2011,Light Truck,257190,344,44.7,71.1,77.8,65.1,99.7,2.61,9,47,0,37,0
FL-2012,Heavy Truck,537774,217,65,51.9,50.6,54.6,93.7,1.9,7.3,121,1,70,0
FL-2013,Heavy Truck,339136,365,75.3,71.9,66.7,37.4,90.6,1.65,9.1,38,0,31,0
FL-2014,Rigid Truck,285147,319,74.3,56.3,45.6,86.2,90.1,1.46,7.3,93,1,56,0
FL-2015,Mini Truck,269937,84,77.9,95.3,37.5,72.9,89.9,1.51,11.4,10,0,22,0
FL-2016,Rigid Truck,43755,358,59.3,45.4,79.3,98.7,95.6,1.99,6.4,79,1,54,1
FL-2017,Rigid Truck,318421,309,80.1,37.4,52.6,84.9,87.6,1.26,5.6,31,0,38,0
FL-2018,Utility Pickup,87633,271,59.1,68.7,82,37.3,94.3,2.03,8.9,93,1,55,0
FL-2019,Light Truck,284147,153,44.9,95.5,66.9,91.4,100.5,2.64,11.7,111,1,53,0
FL-2020,Heavy Truck,246492,105,66.4,28.4,34.5,82.2,93.9,2.01,4.7,168,1,69,0
FL-2021,Mini Truck,558487,85,35.4,72.6,84.2,32.7,102.8,2.82,9.4,159,1,71,0
FL-2022,Mini Truck,439434,435,41.4,44.5,50.4,43.5,101,2.86,6.2,149,1,77,1
FL-2023,Light Truck,395248,108,25,29.1,75.4,88.8,105.3,3.26,4.9,115,1,78,1
FL-2024,Utility Pickup,538357,323,97.8,80,90.6,53.9,83.2,0.64,10.1,112,1,45,0
FL-2025,Mini Truck,507004,284,64.5,78,40.9,58.8,93.3,2.04,9.8,37,0,39,0
FL-2026,Mini Truck,138512,158,93.6,54.5,86.2,63.8,84,0.9,7.2,136,1,47,0
FL-2027,Mini Truck,72927,159,88.3,72.5,26.3,60.3,84.9,1.25,9.1,143,1,50,0
FL-2028,Light Truck,400603,170,48,98.7,92.9,55.6,99.7,2.59,12.1,37,0,31,0
FL-2029,Heavy Truck,131993,412,67.6,95.6,87.6,84.4,92.2,1.71,11.7,65,0,18,0
FL-2030,Light Truck,315432,432,34.2,39,35.3,76.5,104.3,3.12,5.8,82,0,54,1
FL-2031,Light Truck,328613,118,81.4,57.2,58.2,44.6,87.1,1.38,7.6,115,1,57,1
FL-2032,Heavy Truck,31468,151,67.4,52.4,55.6,67,91.9,1.79,7,156,1,59,0
FL-2033,Rigid Truck,377707,199,96.2,23.7,45,64.8,82.4,0.7,4.3,23,1,63,1
FL-2034,Rigid Truck,184387,127,24.6,51.4,43.3,51,106.4,3.27,7,99,1,76,1
FL-2035,Mini Truck,66599,281,59.3,40.6,92,41.2,93.8,2.01,5.9,76,0,37,1
FL-2036,Heavy Truck,148591,335,87.3,90.8,59.9,48.1,85,1.03,10.9,5,0,21,0
FL-2037,Light Truck,493343,381,78.2,73.1,77,56.5,88.7,1.42,9.1,49,0,32,0
FL-2038,Mini Truck,325314,375,58,98.2,35.5,59.6,96.8,2.26,12,50,0,30,0
FL-2039,Utility Pickup,514225,121,93.4,50.8,87.8,30.1,84.6,1,6.8,90,0,34,0
FL-2040,Utility Pickup,448718,421,54.8,69.4,72.4,56,95.3,2.14,9,24,0,39,0
FL-2041,Heavy Truck,162563,405,72.8,87.8,40.8,31.4,91.4,1.58,10.6,47,0,30,0
FL-2042,Mini Truck,559869,126,91.2,55.8,71.4,32.6,83.9,1.09,7.5,169,1,58,0
FL-2043,Mini Truck,533753,283,65.5,35.6,38.4,42.2,91.8,1.95,5.3,94,1,75,1
FL-2044,Heavy Truck,215879,192,24,74.6,27.7,70.7,104.9,3.33,9.4,118,1,71,1
FL-2045,Rigid Truck,116621,224,65.4,35.9,73.3,38.3,93.1,1.84,5.5,18,1,65,1
FL-2046,Heavy Truck,367755,362,88.4,84.3,67.1,38.8,85.4,1.06,10.5,135,1,47,1
FL-2047,Rigid Truck,447545,452,66.5,67.4,71.7,79.9,92.5,1.95,8.5,45,0,31,0
FL-2048,Rigid Truck,517750,379,21.9,94.8,30.9,32.5,105.7,3.55,11.6,73,0,52,0
FL-2049,Utility Pickup,162213,333,48,81.7,67.8,83.1,98.5,2.45,10.1,44,0,29,0
FL-2050,Heavy Truck,64287,160,34,55.7,46.8,80.4,102.4,3.03,7.4,134,1,66,1
FL-2051,Mini Truck,274668,150,59.2,54.8,36.4,94.3,94.7,2.05,7.3,38,1,65,1
FL-2052,Mini Truck,139341,245,36.2,34.3,49.9,62.2,101.1,2.81,5.3,24,0,49,1
FL-2053,Mini Truck,215792,85,24.3,61.1,67.9,78.8,106.5,3.22,7.9,113,1,68,1
FL-2054,Mini Truck,313878,139,96.9,34,64.8,97.6,82.7,0.79,5.1,156,1,51,0
FL-2055,Rigid Truck,127095,406,85.8,50.4,95.3,37.2,86.9,1.12,6.9,60,0,28,0
FL-2056,Mini Truck,311605,433,67.7,82,38.2,72.4,92.5,1.96,10.2,137,1,57,0
FL-2057,Utility Pickup,242723,178,39.3,98.5,28.4,62.8,101.5,2.84,12,125,1,61,1
FL-2058,Utility Pickup,334831,435,84.9,63.6,54.4,56.1,88.2,1.21,8.3,62,0,30,0
FL-2059,Rigid Truck,309830,331,21.8,44.3,68.4,46.4,107.7,3.33,6.3,116,1,79,1
FL-2060,Mini Truck,218145,82,46.2,55.9,92,91.9,99.2,2.6,7.5,169,1,59,0
FL-2061,Utility Pickup,426454,244,69.6,56.4,60.4,60.7,90.9,1.85,7.5,91,1,63,0
FL-2062,Heavy Truck,36237,93,73.3,60.5,89.6,63.3,89.5,1.62,8.1,66,0,23,0
FL-2063,Utility Pickup,283811,101,62.5,90.4,66.1,82.9,93.9,1.94,10.8,126,1,49,0
FL-2064,Heavy Truck,159401,329,53.3,65.5,77,58.7,96.9,2.2,8.5,101,1,57,0
FL-2065,Rigid Truck,68694,267,88.5,86.2,34.8,63.5,85.9,1.15,10.7,170,1,43,1
FL-2066,Light Truck,365747,338,65,65.3,74.7,72.1,94.7,2.05,8.3,102,1,59,1
FL-2067,Light Truck,310877,168,77.9,63,89.4,75.5,87.6,1.57,8.4,173,1,50,0
FL-2068,Heavy Truck,476461,215,87.2,27.9,71.6,83.3,87.2,1.07,4.7,48,0,36,0
FL-2069,Light Truck,325784,276,89.5,76,63.7,56,84.4,1.01,9.4,106,1,49,0
FL-2070,Rigid Truck,321730,195,43,87.3,33,88.5,100,2.77,10.6,108,1,61,1
FL-2071,Mini Truck,346774,103,18.7,29.9,76,80.3,107.3,3.58,4.8,142,1,78,0
FL-2072,Heavy Truck,215647,364,44.4,60,35.9,70.6,99,2.59,8.1,28,0,45,0
FL-2073,Heavy Truck,247255,402,20.7,88.1,55.9,86.9,107.6,3.44,10.8,158,1,65,1
FL-2074,Light Truck,114244,268,24.4,71.4,93.6,64.4,104.8,3.31,9.1,110,1,60,0
FL-2075,Mini Truck,100892,390,67.9,58.9,75.4,80.9,91.2,1.8,8,16,0,27,0
FL-2076,Mini Truck,248791,148,47.5,72.1,45.1,59.3,99.2,2.55,9.2,81,0,41,0
FL-2077,Heavy Truck,274967,122,81.2,72.1,65.7,82.9,89.4,1.29,9.1,168,1,49,1
FL-2078,Light Truck,551795,101,27.6,31.8,91.1,39,104.9,3.11,4.9,43,0,57,1
FL-2079,Rigid Truck,204203,158,58.9,85.3,89.7,40.1,94.4,2.01,10.3,120,1,51,1
FL-2080,Rigid Truck,208839,81,45.4,76.4,33.5,97.5,98.2,2.49,9.4,133,1,62,0
FL-2081,Mini Truck,242078,393,46.9,92.2,34.2,34.1,99.7,2.61,11.3,65,0,40,0
FL-2082,Light Truck,250879,353,65.3,53.5,94.2,91.7,93,2.01,7.3,174,1,51,1
FL-2083,Heavy Truck,257306,197,83.5,51.5,61,84.9,87,1.33,7.1,153,1,54,1
FL-2084,Heavy Truck,377005,447,86.7,39.2,80,50.9,84.8,1.28,5.7,20,0,34,0
FL-2085,Light Truck,452460,448,20.7,52.8,66.2,96.9,106.3,3.51,7.1,99,1,76,1
FL-2086,Light Truck,438474,356,92.1,53.1,55.9,42.7,85.4,1.12,7.2,112,1,58,0
FL-2087,Rigid Truck,103061,330,52.2,22.2,29.6,38.5,97.7,2.45,3.9,102,1,77,1
FL-2088,Utility Pickup,291496,246,71.8,59.7,66,80.4,91.9,1.63,7.8,157,1,55,0
FL-2089,Heavy Truck,358292,349,32.9,28.7,41.9,69.1,102.7,2.94,4.7,122,1,81,1
FL-2090,Rigid Truck,404062,197,47.3,78.5,49,38.9,98.4,2.41,9.8,59,0,42,0
FL-2091,Heavy Truck,26139,232,44.5,88.9,82.7,86.8,101.1,2.54,10.8,136,1,49,0
FL-2092,Mini Truck,152385,351,94.9,30.4,95,69.5,84.8,0.92,5,51,0,28,0
FL-2093,Light Truck,399099,400,56.1,51.3,52.3,47.3,95.6,2.24,6.9,62,0,45,0
FL-2094,Mini Truck,508982,175,18.8,45.9,43.8,94.2,108.9,3.52,6.6,120,1,80,1
FL-2095,Heavy Truck,94433,426,77.3,76,57.4,80.9,89.6,1.56,9.5,96,1,47,0
FL-2096,Light Truck,407998,212,45,31.7,38.5,98.8,99.2,2.76,5,11,0,52,0
FL-2097,Heavy Truck,121228,193,51.2,48.1,74.9,62.5,96.2,2.28,6.6,26,0,37,0
FL-2098,Rigid Truck,231058,244,56,21.9,74.9,54.1,95,2.26,3.8,124,1,71,1
FL-2099,Utility Pickup,505168,441,20.2,25.8,81.8,51.2,107.5,3.56,4.4,65,0,62,1
FL-2100,Utility Pickup,315100,289,82.5,67.5,95.9,33.3,87.4,1.29,8.7,125,1,50,0
FL-2101,Rigid Truck,298056,191,60.5,73,60.3,77.3,93.2,2.01,9.2,103,1,58,0
FL-2102,Mini Truck,132863,183,61.9,98.8,30.7,75.9,94.7,2.11,11.7,72,0,26,0
FL-2103,Light Truck,155078,160,70,23.1,29.6,77.9,92.1,1.89,4.2,136,1,68,1
FL-2104,Utility Pickup,466480,216,45.4,42.7,63.1,61,98.1,2.68,6.2,153,1,72,1
FL-2105,Mini Truck,534538,396,61.1,88.6,36.5,85.4,94.9,1.97,10.7,164,1,61,1
FL-2106,Light Truck,390606,375,37.4,97.2,38.2,90.6,102.3,2.94,11.7,169,1,60,1
FL-2107,Mini Truck,537948,457,62.2,70.7,65.9,30.1,95.4,1.99,9.2,139,1,66,0
FL-2108,Light Truck,305768,110,31.7,25.4,73.9,78.5,103.7,3.04,4.5,135,1,76,1
FL-2109,Mini Truck,168088,158,27.2,34.6,77.4,39.5,104.7,3.16,5.4,155,1,76,1
FL-2110,Mini Truck,245464,453,42.7,73.1,92,66.9,98.9,2.83,9.4,96,1,59,1
FL-2111,Heavy Truck,524810,328,41.8,32.5,65.3,67.9,99.2,2.77,5.2,68,1,79,1
FL-2112,Heavy Truck,311626,411,90,59.3,82.3,40.9,85.2,0.98,8,21,0,29,0
FL-2113,Utility Pickup,508829,330,96.3,37.4,72.2,33.5,83.4,0.88,5.7,44,0,37,0
FL-2114,Light Truck,134358,319,20.8,78.2,57.7,83.8,106,3.39,9.9,172,1,65,1
FL-2115,Mini Truck,473133,106,40.7,85.5,40.2,72.2,100.8,2.75,10.4,54,0,41,1
FL-2116,Heavy Truck,288810,366,37.8,42.3,66.7,30.9,101.7,2.79,6,4,0,52,0
FL-2117,Heavy Truck,417477,298,30.8,95.3,63.8,39.2,104.8,3.2,11.4,148,1,64,1
FL-2118,Utility Pickup,400536,230,58.5,48,81.7,54.9,96,2.17,6.8,45,0,41,0
FL-2119,Utility Pickup,174057,167,63.7,51.1,44.9,58.4,94.7,2.05,7.1,110,1,65,1
FL-2120,Light Truck,117053,234,39.9,41.7,71.2,76.5,101.3,2.79,6.1,138,1,68,1
FL-2121,Rigid Truck,439337,248,18.3,97.1,67.9,90.4,107.4,3.63,11.9,155,1,62,0
FL-2122,Light Truck,516824,369,38.7,55.8,68.9,50.7,100.1,2.85,7.3,8,0,50,1
FL-2123,Utility Pickup,506191,403,38.4,85.3,52.8,57.4,102.1,2.98,10.6,71,0,44,0
FL-2124,Utility Pickup,171585,301,43.7,49.2,81.4,80,99.6,2.59,6.8,160,1,62,0
FL-2125,Utility Pickup,479523,413,34.2,45,52.2,75.5,104.4,2.92,6.4,85,0,51,0
FL-2126,Heavy Truck,283946,105,58.5,98.8,27,47,96.1,2.28,11.9,83,1,58,0
FL-2127,Light Truck,482430,440,61.8,77.9,70.5,95.2,94.6,2,9.8,14,0,31,0
FL-2128,Utility Pickup,43345,332,67,89.8,48.1,81.8,93.5,1.8,11,99,1,48,0
FL-2129,Light Truck,60659,306,64.1,39.1,58.2,74.7,92.1,1.97,5.7,71,0,38,0
FL-2130,Rigid Truck,542264,121,85.9,94.3,83.9,46.4,85.5,1.08,11.4,61,0,24,0
FL-2131,Light Truck,484180,344,81.8,54.9,82.6,96.2,87.9,1.47,7.6,143,1,52,1
FL-2132,Heavy Truck,235071,428,80.9,61.3,68.6,74,88.5,1.42,8,172,1,52,1
FL-2133,Light Truck,458092,81,54.3,43.3,39.2,49.2,95.9,2.32,6.2,102,1,75,1
FL-2134,Mini Truck,440732,285,45.4,44.3,60.7,69.1,100.3,2.53,6.5,123,1,70,1
FL-2135,Heavy Truck,225280,365,43.4,68.4,89.6,84.5,101.5,2.64,9,70,0,34,0
FL-2136,Light Truck,461617,293,45.2,78,68,93.4,100.5,2.62,9.7,73,0,35,0
FL-2137,Rigid Truck,175905,335,42.2,49.1,81.3,61.2,101,2.81,6.8,120,1,67,1
